title;artist;filename;lyrics
Bling Bling ; BG;Bling Bling by BG.txt;sell slug right damn suckin personally ignorant muthafuckas ice mansion discuss need big millionaire rider throw lorinsers bubble freak give uptown wrist outta cover kind-a stand point turn buy yo put club cause skate balla candy-coated thirty-inch boot shine lex thats manny bling maro worth city good cost line run driver ol shinnin ring drank bitch benz motto playin cheese diamond gold ya rolex b.g tattooed ball treatin catch vodka fuckin third stack fade juve understand v bezelled pinky light platinum work trick cigarette t.c bad week price yokohama cut baby real neck mile chain much clique tv home every inch gettin anger nigga leather heart head new fit hater puttin stay plus guarantee beef seventeen nose around ride mercedes thing time sleep girl creep long always motherfuckin blindin best side uh ballin everybody second playboy lil hit medallion grill niggas rubber year cash tire money less wear raw sayin die bus blind yokahama ward magnolia click two haaaaaaaaembed drink gut look built six fill figure wayne show love private street yet ringin woadie ho pourin chrome special helicopter twenty wagon life toss faint plane believe stunt enough never trillion wait floss thousand machine shade fifty face boy straight butt another play weep hoe mine keep touch phone earring day fuck must man tuck bust
Blue (Da Ba Dee) ; Eiffel 65;Blue (Da Ba Dee) by Eiffel 65.txt;diembed girlfriend stand live tree yo window little world color dee people story nobody blue walk di around corvette everybody inside word wear listen outside house everything street ba guy da night feeling day think
Born To Fly ; Sara Evans;Born To Fly by Sara Evans.txt;blackbird oooohembed oak stand tree momma road tellin run brown sun eyed confess heaven grow soar lookin much future friend ooooh preacher heart free find time steady girl folk sin ever bear prayin garden smilin starin away seed place ground love fly wander nothin chance hey wait plant daddy back boy foot keep dream wind blow wild think scarecrow
Bounce With Me ; Lil Bow Wow;Bounce With Me by Lil Bow Wow.txt;right even stuff stomp represent alive ago ice b s-o-s-o big gots fall act outta daughter live really turn momma playa yo club cause d-e-f-m-o-b little shin game peep buck o-w drop good ohio shake tight check ya playas baller pop shorty net surround saw sing-a-long partner snatch mickey neck carter would doembed mean tv shotgun hang def call every gettin nigga bounce ignore though leather head fit ill imagine je holdin hear start size ride around grab thing time long girl want clap chick uh everybody kid bow rock smile still rich hit rid car crunk feel please respect none brat mill vince ear wow look uh-huh crib poppin hype ground others show love holla collar hurt twenty jd couple life believe mouse wood never guy huh-uh leave bring hot dollar back bound town night stackin keep floor stayin watch heh day man arm ta braid
Bow Wow (Thats My Name) ; Lil Bow Wow;Bow Wow (Thats My Name) by Lil Bow Wow.txt;heard happy even west thirteen represent walkin hundred-thousand ice doggystyle big throw name eye daughter downembed dogg standin ridin poster yo put worse little world thats east g-shock game bling buck drop good gate junior hard forget ya chain wizzy thang flippin trust frenzy bag dirty-dirty wide way shotgun motherfucker gang crossover nigga friend three first next shit ill calgon ask nappy representin smack argue hear start baddest around thing boomerang girl best bezel uh dizzy rock bow heezy pac busy izzy lil niggas body .. snoop money pound sayin chip j bus dog two wow away trippin look c-o click-clack love street nephew fly open ho room backstreet jd iverson bark mouth school four dollar back boy full high b.i.g yippie dough yay play woof frisbee runnin wall pocket recognize man trip hi lock k bust hair
Breathe And Stop ; Q-Tip UNCERTAIN;Breathe And Stop by Q-Tip UNCERTAIN.txt;sell west pay stove joey coke coast iron need brick throw boyfriends corner give kanye name prison latino yo put club coca shot cause send shotty gotti hood little east rep game drop chest costra blast sling joe bitch pun pain check stop god suppose pop fuckin dee hold g hairs work smart bad la moe real flow baby sack till hand call gang hang ghetto kitchen kool nigga friend homey war blood damon smash art heart rollin chromey fit nobody new gun free king usually clot post lord find exhale capitol gangsta thing holy hammer pablo girl diss boomba murder help side pussy dope stripper sit search ever doe niggas feel body grammar fucker cook write exhibition money market nostre dub killer mami since listen intention could squeeze koufax bronx jealous mamma show love mayo holla profit street comin york kiss killa crack caught mo toma switch leave wit rang back weed boy certain hat capitalembed play rat breathe glass watch baseline sandy blow pocket man fuck spray ta pepper home shit
Breathe ; Faith Hill;Breathe by Faith Hill.txt;right whole melt need wrap thought world wash wake beating swept sunlight fade suppose catch suddenly floating baby way felt heart hear thing steady across settle wayembed ever word slow feel rush lie tumble away close love dance never leave magic face seem breeze nothing breathe watch air wall touch arm prove
Bring It All To Me ; Blaque;Bring It All To Me by Blaque.txt;right all/yeah deal timb need put cause good ring jean diamond appeal energy real baby talk would way baggy every woah thing time fancy side pride inside sit hoh-no car feel single thug look oh/ooh all/ooh stare love fine mind forward bring night keep gim question day man space
Broadway ; Goo Goo Dolls;Broadway by Goo Goo Dolls.txt;bar waiting star dieembed dim parade bit broadway young live forgotten point turn cause pray use statues little world far loser hide run forget rain light talk sober weak friday joke anger fun nobody old son around girl always best hell sit rock tonight year die listen faded drink someplace kill love choke mind impress miss face night slap dark cowboy day small man think home
Bug A Boo ; Destinys Child;Bug A Boo by Destinys Child.txt;doin even damn fool bug girlfriend minute stressin aol follow need move throw blockin whoa give break number chill really turn buy put window owe pagin game ring stop care pair leavin boo someone cut stress much mailbox call every buggin lease friend first oh-ooh-whoa oh-ooh callin havin block around message shalt time want best trackin mama door pole without prayin non-stop mci email house realize beeper everything show else open pager temptationembed mess oh-oh pope already guess shoe hey mouth hot wit back face full seem keep thou regret phone meet day cool think
Burn ; Jo Dee Messina;Burn by Jo Dee Messina.txt;something deal actor poet coal live babyembed pray angel world travel mountain grace god us light heaven baby bed heart pearl fight soldier offer burn heal doctor sleep fantasy want candle climb write die love fly gambler life return bring ohh anyone lay cloud face sinner night weep cry diver touch soul laugh dreamer
But For The Grace Of God ; Keith Urban;But For The Grace Of God by Keith Urban.txt;poor shoutin neighbor embrace yes turn radio little arguin ring grace god gift surround heaven happiness mean call home drown lucky old hear walk lord around thing lose door past rich bear peace since listen empty loud look bless prayer love street silently wander never guy godembed seem phone man must
Buy Me A Rose ; Kenny Rogers;Buy Me A Rose by Kenny Rogers.txt;notice right read garage need pull give card eye live alone turn hope buy cause credit little good wake lifeyou anything hard lyricshe hold le work grow would way story call three lately head heart late wrong rest thing want help inside door wonder car feel tonight year could look show love open hurt kiss mind life night rise day difference try think home
Bye Bye Bye ; N Sync;Bye Bye Bye by N Sync.txt;right probably fool endlessly give sound live really alone tough hate game loser good player baby much behind would signin though truth fight start reason time girl welcome want checkin door hit tonight sure lie two love crazy life enough leave hey another may bye
Californication ; Red Hot Chili Peppers;Californication by Red Hot Chili Peppers.txt;sell translationsportuguesitalianocalifornication least pay fairy star basement break road buy creation western vacation wave little celebrity destruction world east far good location guitar song boulevard skin sun sweden alderaan baby surgeon quotation mean porn teenage rough war first raise test spell elation station hear rest soft psychic girl silver-screen china want everybody inside settle sphere born chin hardcore bear save vibration hollywood californicationembed tidal earthquake unicorn population marry could away californication breed cobain bride civilization understood spy constellation mind lead steal kind final frontier sing wag age sicker control high another information dream may edge rise praise crave try space
Callin Me ; Lil Zane;Callin Me by Lil Zane.txt;sell doin heard gator pay bar easy minute position fame star purple big z move millionaire whoa letter shark name wrist thangs jump young c irv live point tree turn chase homie hope po put cheap shot celebrity strap hood world top problem mistafiss game square california drop good band hennessy hard interview bitch lot drama benz stop tattooed suppose twist player ball mix thang us flight g bad baby people rap talk way vegas bill mean call hang future nigga thinkin chicago local stay plus free figgas callin hear green wo block track around gameembed time chris zane plan want explain chardonnay murder side doms autographed cartier still rich lil hit las niggas car rid rubber hotel prayin write tonight tire throwin south none everywhere worldwide outside dog two picture thug million poppin close show kill love crazy fly magazine flossin mobile cat sex life pas diggie chance freeway waste mail switch screen never garcay return hey deuce hot back key awhile homies face night pack seem dough haze mine watch air smoking spend man true ta lock k shit
Candy ; Mandy Moore;Candy by Mandy Moore.txt;beg give satisfy feed hold baby addict sugar weak call every withdrawal loving heart hear wo candy time candyembed always feel without body sweet away doubt vibe show love crazy forever extreme enough miss knee boy play feeling mandy crave ta
Cant Fight The Moonlight ; LeAnn Rimes;Cant Fight The Moonlight by LeAnn Rimes.txt;right gentle fall starlight heartembed hide surrender sun win moonlight cant heart underneath spell rhythm fight lover wo matter around long lose feel tonight resist deep love sky kiss steal magical escape never wait night breeze weave upon dark feeling arm try think
Cant Go For That ; Tamia;Cant Go For That by Tamia.txt;act chill foolish embarass last yo cause guard ugh nubian queen suppose week likewhy till hand call every cant friend grabbin fadeembed chorus time together uh grill attitude cop house trippin uh-huh street lyricsooh soon console already bring illin boy face flower slap cry names try
